Text,target
"@asem_1994 Mohammed raped slave girls, the Quran approves of the rape of slave girls - so ISIS rapes, slave girls.",1
"@AhleFars And you can only get highly educated people out of a free modern society, not a 7th century one based on superstition.",1
Saudi Sewer Qurans. What a perfect idea. And what a perfect place for a Quran. #Saudi #Islam #ISIS #Pakistan http://t.co/1Vgi0KNSUF,1
RT @ha_bibti: MT @aaronstein1: #Turkey is now the only major (Muslim majority) country in the Middle East that is not bombing #ISIS,1
"@KellyTurner99 @buellerishere @isra_jourisra @fei989 To say, ""don't hate Islam"" is as dumb as saying ""don't hate Nazism"".",1
@Qoloob4 @Vandaliser @sajid_fairooz @IsraeliRegime If a raped woman doesn't have four witnesses she will be punished further under Islam.,1
"@ibnHlophe @eeviewonders @CTFleaMarkets Actually, it's Islam that has to be destroyed for it's crimes against humanity.",1
@Qoloob4 @Vandaliser @sajid_fairooz @IsraeliRegime The. Muslims sold the slaves. Mohammed owned 28 slaves. Quran supports slavery.,1
"@AKasap07 Mullah Oktar is an anti Science, Kurd hating, Islamolunatic.",1
RT @DorvalTony: @baykara7 Religion my ass. Death cult. http://t.co/ItGxKuUwBM,1
@oldkhayyam @ardiem1m @MaxBlumenthal I hate Islam because it is a religion based on hatred and Jihad. http://t.co/N60I1tFxhW,1
@TheInfoIslam We all saw Cantlie's video of how Kobane was entirely taken by the Daesh and only mopping up was left.  We are still laughing.,1
"@dankmtl No, the problem of the Palestinians and all Muslims is that they cannot stand for a Jewish state to exist on the peninsula.",1
"@RichardDawkins @AbuelitoSerge Same goes for the term ""Islamophobia"". It makes as much sense as ""Naziphobia"".",1
@MaxBlumenthal @mehdirhasan @tnr Mohammed was a sexist who abused women. ISIS are all sexists and abuse women.,1
@CaliphateCop @Saeed6Ali Raping 9 year old girls is allowed in Islam. So where are child soldiers outlawed?,1
"@rayyoosheh @waffle_gurl What race is Islam, nut case?",1
"@StrangerOnFire @onzelfzuchtig @Raqqa_Sl Until we fight the war on Islam in earnest, we will never know where it gets us.",1
"@RaniaKhalek @MaxBlumenthal @MotherJones Why not, your doing PR for a bunch of Palestinian racist Nazi head choppers. http://t.co/mrVXZ8O5oK",1
"@KellyTurner99 Again, airhead, they died because of hate because Islam encourages that hate.",1
@Hande_Ozsoy @Arab_News Forcing others to accept the barbarity of Islam is actual obligation. http://t.co/D3Ib1AqWrB,1
"RT @BlissTabitha: Australia: Gifted teen embraces Islam, becomes a jihad terrorist http://t.co/bpmb7EoaGv",1
@semzyxx Do you approve of your prophet raping children?,1
@pNibbler @AlterNet @MaxBlumenthal Mohammed raped women. Jesus did not. Mohammed had people murdered. Jesus did not.,1
Muslims are trying hard to finish the job of genocide that their prophet Mohammed gave them #Islam #Israel #Palestine http://t.co/GrFVgLmI70,1
@Vandaliser @sajid_fairooz @IsraeliRegime Euclid uses Algorithms long before Islam existed. So stop with the garbage. http://t.co/D8XrtdEYao,1
"@discerningmumin It's not a prophet competition. It's about following a fraud who owned slaves, had people murdered, was a bigot, etc.",1
@pNibbler @AlterNet @MaxBlumenthal Most countries are moving in that direction. But not Muslim ones. http://t.co/T65iYtpvDK,1
@dankmtl After chasing them all out of Medina he went to the Jewish oasis of Khybar and slaughtered most of the Jews there.,1
"@mutaSawwif In fact, all the things that ISIS does are the things that the prophet Mohammed did in the past.",1
@Qoloob4 @Vandaliser @sajid_fairooz @IsraeliRegime Muslims rape and enslave 3000 Ezidi women who did nothing and you give me this?,1
RT @tummala82: @JihadistJoe @VileIslam #ISISAreMuslims #BanIslam #IslamIsEvil #IslamIsTheProblem http://t.co/UfCm2jNTab,1
"@UmarFarooq_ @FaheemHus @jackmjenkins And what are the Muslim scholars going to do?Say,""You caught us, our religion is violent and barbaric""",1
"RT @WalidShoebat: Muslim BIGOT wanted by INTERPOL and protected by U.S. Ally wants UN to Criminalize Criticism of Islam Internationally
htt…",1
@fulaan_hazm So they have to imprison the people of Mosul and not allow them to leave. Islam is a religion of slaves and slavery.,1
@dankmtl @PeaceNotHate_ The Muslim Palestinians have practically exterminated or driven off all the Christian Palestinians bozo.,1
"RT @WolfSpirit2013: Lets Get It Straight. In Islam There is Radical and There Is Moderate ... 📖🔖
#ThisIsIslam http://t.co/fnuM8rZZJz",1
"@abunaseeha2 @uygaraktas It's okay, your pedophile prophet used catapults against cities and killed civilians all the time.",1
"@ummayman90 It's not about who was not murdered by him, it's about who was.",1
@buellerishere @KellyTurner99 And they all use the same barbaric Quran and Hadiths and they all abuse women.,1
"@LUVSHINECAFE @bradybaggett When religious war, jihad, is a cornerstone of the religion there is no possibility for reform.",1
@Isham_AlAssad @USArmy Where is your evidence that they are furious goat fucker?,1
"If ISIS has nothing to do with #Islam then why doesn't it attract Jews, Himdus, Buddhists, Taoists, Atheists, Christians. Why only Muslims?",1
@buellerishere Who cares. ISIS does what Mohammed did. Tens of thousands also do and have joined him. Muslims crazy. http://t.co/JXkY2pdJ93,1
@dawla___account @IronLionHeart Good reason not to practice a religion that declared war on all humanity 1400 years ago.,1
"@Rudd1971 Both Daesh and Shia Militia are driven by a religion of hatred and bigotry and there will be no freedom in Tikrit, regardless.",1
"@gripusa Islam has contributed nothing to humanity but hatred, death, and destruction for a thousand years.",1
"RT @robfit: By time of Crusades, Muslims had already captured two-thirds of the Christian world - http://t.co/IL0pvg49EO http://t.co/jtJ7se…",1
"@ummsuhaym @logicalmind11 This would be another good example of terrorism.  Control through fear, violence, brutality http://t.co/9yklLhS1G6",1
@Arab_Fury @guardian Poor kid. All he wanted was to grow up and behead Kuffir. We feel so bad for him.At 14 ISIS would have sent him to kill,1
@kewldevzzo Islam is full of incitements to murder unbelievers.  What are you talking about?,1
"@IAmThe1Teacher @stevecorrales80 @IronmanL1 So you want to be tolerant of ""Islam"" and intolerant of ""religions""?",1
"RT @curdistani: Ottoman Enderun Schools were converting centers for non-Muslim kidnapped children, now #IS folowing them with Yazidis http:…",1
"@Hatewatch Okay, and what are you going to make the other 100 Islamic terrorists groups equivalent to?",1
"@truaemusic You are defending the prophet Mohammed and he was a murderer, sexist, imperialist and bigot.",1
@jncatron @dailydot Pigs like you never whine so loud at the hundreds of murders by Muslims every day around the world.,1
"RT @TRobinsonNewEra: http://t.co/AgX6DiZUIH England and Wales child rape cases up 37% in five years
We all know why",1
"@NNdabbour64 I know the truth. It is 280 million citizens of the earth murdered by scum shouting ""Allahu Akbar"".",1
@Lithobolos @PoliticalAnt @ZaibatsuNews And there is no Jihad and world domination in Judaism as there is in Islam.,1
@kareemMajjour @Bennettruth @MaxBlumenthal Palestinians train the children to hate Israelis and then us their confrontations for propaganda,1
@obsurfer84 The story about her age came from both Aisha and Ursa. It can be found in both Bukhari and Muslim.,1
@MaxBlumenthal @mehdirhasan @tnr Mohammed declared a Jihad against all non believers. ISIS is executing a Jihad against non believers.,1
@joedalton2015 @scamp_faridxx The reason that is newsworthy is because the Muslim contribution is so much more often destructive.,1
@AnasMechch @peymaneh123 The problem with the Middle East is that there seem to be no good guys to support. They are all Islamolunatics.,1
@congressman_aly I know that the Palestinians are a group of murdering terrorists that provide no human rights to their population.,1
"Children in Pakistan, journalists in Paris, shoppers in Australia, Ezidis in Iraq.  It all comes from the death cult of #Islam.",1
"@hibach8 But it is a lie.  The religion is a disgusting, terrorist, hate mongering piece of filth.  That has nothing to do with individuals.",1
@KellyTurner99 @buellerishere We are wasting our time with Kelly. She is willing to stab 800 million women in the back just to be PC.,1
"@dankmtl Today the Hamas terrorists still call ""Khybar Khybar"" to the Jews when fighting them.",1
@IftikharAwan Looks to me like Baghdadi is a carbon copy of Mohammed without the prophecies. #Islam,1
RT @noisykafir: Please draw mohammed! Just a smiley face will do but draw it and post it. #IAmCharlieHebdo http://t.co/QIOVZyNxdJ,1
@DianH4 @ajwatamr @ExposeFalsehood That's when a 53 year old man marries a 6 year old girl and screws her when she is 9 like Mohammed.,1
RT @NuritBaytch: Hamas sympathizer @MaxBlumenthal pretends Israel rejected truce to end blockade when Hamas admitted Hamas rejected it http…,1
@BilalIGhumman @98Halima @johnnygjokaj @cdnKhadija @rfrankh53 In Islam all the facts are also foul. http://t.co/Dk8XQffRYF,1
@DianH4 Islam doesn't answer anything.  It pretends to answer with illogical and delusional superstition.,1
@Kaya786 @fai3an_H In the Quran Islam declared war on all mankind 1400 years ago. It is time for humanity to return the favor.,1
"@DrHaque @MaxBlumenthal @NYCJulieNYC @mehdirhasan @tnr Yes, ISIS defames Islam by following it to the letter. http://t.co/DoNlOQYGYJ",1
@cdnKhadija @johnnygjokaj @BilalIGhumman @98Halima @rfrankh53 But at least half of Muslims are extremists. Again. http://t.co/Zkt4vi0Wq3,1
"@dankmtl @PeaceNotHate_ One thing about Muslims, they want to exterminate everyone who is not a Muslim. They are doing it around the world.",1
"@wahab19493312 The prophet Mohammed didn't bother to help the poor to convert them, but rather converted at the point of the sword.",1
"@JihadiA8 @Lisa_Marie74 Islam declared war on all mankind 1400 years ago, now Muslims cry like babies when others respond in kind.",1
"RT @AviMayer: If you're surprised to learn Israel-haters @AliAbunimah and @MaxBlumenthal are promoting a vicious anti-Semite, you aren't pa…",1
@Love___Egypt @washingtonpost Islam is the murder of 280 million citizens of the earth by scum shouting Allahu Akbar. http://t.co/Bd4iFaNXtq,1
@Qoloob4 @Vandaliser @sajid_fairooz @IsraeliRegime For every Jew like that there are thousands of Muslims like that.,1
@AmandaSheils1 @Colonel_Shami Polls show that the majority of Muslims are very primitive in their believes. http://t.co/Vp7v6zZsuO,1
@MaxBlumenthal @Ajzionts ...tries to make a case that the Israelis protecting themselves against Muslim bigotry are the ones to blame.,1
RT @TINAHILLSTROM1: Via @nprnews: 12 Dead In Shooting At Satirical Publication's Office In Paris http://t.co/n5HZpux8R5 They have proven Pr…,1
"@Qoloob4 @Vandaliser @sajid_fairooz @IsraeliRegime Wrong. Mohammed was a liar, rapist, murderer, slave trader, caravan robber, sexist,biggot",1
"RT @ColdKurd: #Kobane
 West front
#YPG forces liberated the village of "" Qartl ""
17 km from Tell-abyad City",1
"@yuskan0723 The Jews are the population that has been ethnically cleansed by the Muslims, microbrain. Find me some Jews in Saudi.",1
@AnonHeel Political satire always pisses off someone.  Why should the religion of hatred and murder be excluded.,1
"@Love___Egypt @washingtonpost Islam is a pile of hatred, murder, bigotry, sexism.  Islam is filth that has divided and destroyed mankind.",1
"@obsurfer84 @teenage Yes, you can lie about Islam all you want and you can deny all the evidence all you want.  No one cares about opinion.",1
"@truaemusic Islam is not a race, microbrain, it is a religion.  You can always tell a leftist, because when he runs out of arguments he...",1
"Why do ISIS, the Saudis and the Taliban imprison women in their homes? Because the Quran tells them to.  #Islam #Iraq http://t.co/dm64qJbkMj",1
@asem_1994 Being able to practice their religion doesn't mean that they were not treated as third class citizens.,1
"@ummayman90 And Muslims are expected to fear god as well.  If living in fear is your idea of perfect, you are stupid.",1
@DianH4 Buddha forbid slavery 1100 years before Mohammed. Jesus had no slaves 600 years before Mohammed. But Mohammed was forced to have?,1
@waddup247 Because the Muslims are mostly just as crazy. http://t.co/wOc5ONv7Nh,1
"@Vandaliser @sajid_fairooz @IsraeliRegime A word of advice, until you can show that wikiislam is false, don't bother me with your advice.",1
"@truaemusic Yeah, and don't you waste your time hating homophones, sexists and racists. Are you going to do that?",1
@dankmtl @PeaceNotHate_ Mohammed stated clearly in the Hadith that he wanted Muslims to breed like rats so he could take over the world.,1
@YRohaibani @ajwatamr Are those the Ezidi children murdered by Muslims?,1
@PTISalarKhan @georgegalloway But why propagandize your bigotry when Pakistani Muslims are murdering Christians and Hindus for blasphemy?,1
"RT @Ratillathehun: @1959greenarrow @ProudPatriot101 @george3612 There angry over cartoons but not beheadings, people being burnt alive, or …",1
@CamilleHughes16 @edbarber101658 @_Watch_Observe_ Then jail any Imam that teaches any aspect of Jihad or sexism. Etc.,1
@Bruciebabe This Jihadi is following in the footsteps of his prophet and marrying young.  #Islam #Iran #Iraq #Hamas http://t.co/jLaVovNMqR,1
"@Vandaliser @sajid_fairooz @IsraeliRegime Mohammed never looked for knowledge. He believed in Jinn, was illiterate, believed dogs ere devil.",1
@DianH4 Perish slowly my ass. Slavery lasted longer in the Muslim world that anywhere else. And your hero is trying to bring it back.,1
"@Shami_IS_back Yes, that is why Mohammed called blacks ""rasin heads"".",1
@UmarMal You sound like an Islamolunatic.,1
@obsurfer84 Defensive sword? ROFLMAO. The Muslims defended themselves all the way to France and India.,1
@Pyrrha108 I agree.  He is just like the prophet Mohammed.,1
@congressman_aly I know that they are dedicated to the extermination of the Jews just like their prophet Mohammed was.,1
"@globnewsen How long before some idiot politician tells us that this is not about Islam, but about some Islamic extremist? #Copenhagen",1
@lIlIlllIlIllI Which is why they win 95% of all Nobel prizes and create all the technology that Muslims use and were too stupid to invent.,1
"@CavusSeyit @EuklidProof @Kobane_YPG As a certified inmate of the Islamasylum, you don't have the ability to judge.",1
@YusufPeaceful @tummala82 @IndyVoices There is no reason at all why a hate cult cannot be banned.,1
"@Vandaliser @sajid_fairooz @IsraeliRegime Their best age, by any objective measure you want to apply, is now in secular USA.",1
"@OneLegSandpiper @DblBlackDs And while we move on, Islam goes backwards because their canon demand it.",1
"@jonsnowC4 @SwatiGauri When an Islamolunatic blows himself up in Baghdad, it has zero to do with Bush and Blair.",1
@obsurfer84 But the truth is that Mohammed followers were worthless starving thugs that produced nothing and so wanted the riches of Khybar.,1
@rico_hands @NAInfidels @semzyxx @owais00 Who cares.  Jews don't marry children.  Muslims do.  All the time.,1
"@UmarFarooq_ @FaheemHus @jackmjenkins The objective of the article is to invalidate Islam,not to validate ISIS. And Islam should be outlawed",1
@ibnHlophe @sibanda_tapson @eeviewonders @CTFleaMarkets There's a huge lie.  They colonialized everything they have at sword point.,1
RT @sudixitca: .@VSRamchandra Islam = Nazism. How could it be reformed? @manonive,1
"Following the example of the pedophile prophet Mohammed in every detail, one ISIS militant is marrying a 7 year old child in Mosul. #Islam",1
@LifeInKhilafah Our poor live far better than the middle class of most Muslim countries.,1
@SirajZarook @BilalIGhumman @OdiniaInvictus @IsraeliRegime Can't expect honesty from people who follow a caravan robber.,1
@rayyoosheh I call that one thousands of the number of people Muslims murder every day.,1
"@g0ssipsquirrelx Wrong, ISIS follows the example of Mohammed and the Quran exactly.",1
"@birdSTL @MurdaMookez How can Palestine be free when it is ruled by Islamofascists that behead gays,practice honor killing,murder opposition",1
@MaxBlumenthal @mehdirhasan @tnr Mohammed was a pedophile who married a child. ISIS marries many children. http://t.co/hB4uw1F5Zd,1
@nyazpolitics @urgedharry @greenlinerzjm Your religion is a murderous pile of filth. http://t.co/XW63vR3NMR,1
@_d_n_verg_ @stevesalaita Palestinians are half Egyptian and half Saudi. Palestinians are the spearhead for the Arabs against the Jews.,1
@ibnHlophe @eeviewonders @CTFleaMarkets We don't want to teach you. We want to stop your Taquiyya lying about it.,1
@Snerpusina @Just_Nafisa @FatimaFatwa Correct. Islamic permission to rape salve girls.,1
@DianH4 Another cheap Muslim lie. Give me proof of any Muslim that was punished for not being kind to the slave girls they raped.,1
@Love___Egypt @washingtonpost Don't complain about bigotry when you practice a religion of bigotry. http://t.co/VnG32SFEes,1
@ExposeFalsehood @arabthomness Mohammed was illiterate and superstitious and Islam's backwardness is catching up to it's Jihadis.,1
@RaniaKhalek @MaxBlumenthal Odeh's actions in the US proves that she is a lying criminal and so undoubtedly lied about what happened in Isr.,1
"@exJizyacolector @abunaseeha2 Yes, only Islam can generate that level of barbarity, hatred, and inhumanity. https://t.co/frOHLueT12",1
"@AbbsWinston @andyblueskyz Jews need to be trained to liberate Palestine of Muslims, who are the real cancer. http://t.co/1vBOSYV587",1
@FarooqSumar @NafeezAhmed @MaxBlumenthal And the Muslim Nazis left the Jews nothing but this. http://t.co/MTVgnwqZVu,1
@asem_1994 The Islamic world was still in the dark ages before the French showed up.,1
@sajid_fairooz @IsraeliRegime And periodically the Muslims went on rampages and murdered masses of Jews. This happed all over Muslim world.,1
@ajwatamr @ExposeFalsehood And they would be right. The Quran and Hadith clearly declared war on all mankind 1400 years ago.,1
"@france7776 Soon they will have to ask their uneducated, moronic Madrassa rats to do surgery.  A butcher knife and a prayer.",1
@End_Bigotry @Bruciebabe @chezkig1 @edulixavot34 @MaxBlumenthal Human rights record of animals living in Palestine. http://t.co/qJcII9wcWi,1
@FarooqSumar @Quickieleaks @hamidul1 @nadeemmalik Hey shouldn't you be worrying more about Pakistan Muslims murdering Christians &amp; Hindus?,1
@anjemchoudary Idiots like you making such declarations have no contact with reality.  Islam is inhuman and must be outlawed.,1
@JosephIsVegan @SumbelinaZ @IronmanL1 @Hatewatch Why would you profile white people. Blacks murder at 6 times the rate as whites.,1
@ZamiraTwitt One way of helping to prevent such crimes would be to outlaw the sick and sexist religion of Islam that victimizes women.,1
"@obsurfer84 Now you are babbling like every Muslim conspiracy idiot. ""CIA created ISIS"".Utterly stupid and without evidence. You are blocked",1
"@ardiem1m @Alfonso_AraujoG @MaxBlumenthal @oldkhayyam Yeah, being anti Zionist is pretending to have an excuse for being anti Semitic.",1
RT @PeterTownsend7: #ISIS #Muslim You're a woman and you're committed to #Islam? You cannot be serious! http://t.co/d73Nxufiy0 http://t.co/…,1
@J_Eddine @DiversityRUs Bad logic.  If all Muslims did what their books of hatred and murder tell them they would all be dead.,1
@sajid_fairooz @IsraeliRegime So don't feed me your little piece of taqiyya BS.,1
@SirajOfficial Filthy Taquiyya liar. The abuse of women by #Islam couldn't be clearer. http://t.co/a9PNhs4acs,1
@HillaryGuess @riwired @izrinhariri @AtharHKhan Islam attacked and conquered 2/3 of Christianity before there were any crusades.,1
@asem_1994 The Quran approves of the beating of women and tells them to stay home. So ISIS does it also. http://t.co/0JZqklPyYH,1
@truaemusic ...have some PC pandered tell me to accept a cult of hate.,1
"RT @deegy2: Islam is a religion of hate, violence, and deceit. http://t.co/53PbSh0rf2",1
Since 1/3 of all #Islam believes that people who leave the religion should be murdered where are the moderate Muslims http://t.co/E3OtqTbo7D,1
@IndianExpress @hstapanghosh It's called reproductive imperialism and was first advocated by their pedophile prophet. #Islam,1
"RT @MaajidNawaz: .@ggreenwald teaching me about discrimination, implies via the link that critiquing Islam is like being a homophobe http:/…",1
"ISIS in Mosul executed 13 people for watching soccer game.  Muslims will go crazy about a Mohammed cartoon, but won't protest murder. #Islam",1
"@Saeed6Ali @MaxBlumenthal @DaraDeBrun Want to see totally insane rantings, look at Bloomenthal's terrorist friends. https://t.co/8cmfoOZwxz",1
"@Qoloob4 @Vandaliser @sajid_fairooz @IsraeliRegime Islam is the most decisive, hatefilled, backward thing that has ever happened to mankind.",1
"@doammuslims @ajwatamr Scum bag Islamists evacuated all the Christian and Ezidi civilians from their homes in Mosul, Raqqa, Sinjar.",1
"RT @RavenHUWolf: Bloodthirsty Muslims flock to ISIS' theatre that loop jihadi atrocities they enjoy watching.
http://t.co/c96V6MwGnz http:/…",1
"@BilalIGhumman @OdiniaInvictus @IsraeliRegime That is why we are going secular, microbrain. And Islam is as disgusting as ever.",1
@anjemchoudary Islam is a religion with zero spiritual content.  But it tells you exactly how to wipe your ass.,1
@rayyoosheh 51 Christians or Hindus have been murdered for blasphemy by Muslim mobs in Pakistan alone. Why should Israel be subject to that?,1
"@Jihadii8 @AkEl_Saruman No he's not.  He's an idiot.  He retweets things like ""nigger hunting licenses"" that never existed. He's a fraud.",1
"@JM_Yturralde No, they showed you the good face of people.  There is no good face of Islam.",1
@haroonstyles @halalflaws @greenlinerzjm @biebervalue 80% of Muslim civilians are killed by Taliban. Look it up.,1
@RangAbdullah Is that suppose to be some kind of stupid excuse for the barbarity of the Shia militia?,1
@buellerishere @KellyTurner99 @brushyblues So what is god's problem that he needs your submission? Is he an egotistical jerk?,1
"@FarooqSumar @CPMacL2008 @AliasHere Norm only got the book wrong. It should say Quran, since Muslims have been doing that for centuries.",1
"@Kaya786 No, just Muslims having more babies as their prophet told them to do for the sake of population imperialism. #Islam",1
@Salon @TheMuslimGuy Do you think that the cretins at Salon understand Mohammed's declaration of war on humanity? No http://t.co/CvhAFFBFAq,1
"@dankmtl The holocaust was by Nazis. And the people who fought, killed and stopped them where Christian westerners.",1
"RT @MrPolyatheist: Now let's be clear: it's NOT the ""minority"" within Islam that believes in violence against blasphemers. It's the majorit…",1
"@KeeganNYC @syedmuhammad555 Given that Islam declared war on all humanity 1400 years ago, why should we not burn down all Mosques?",1
@Dabiq_Warrior @Totenleserin Daesh threw a major offensive Friday to show they were still strong.  They only managed to show their weakness.,1
@obsurfer84 @teenage Let people read the Quran and see that it comes from hate. http://t.co/cuQDA0n32q,1
@ibnHlophe @sibanda_tapson @eeviewonders @CTFleaMarkets All of the land the Muslims have they colonialized.,1
@AAlwuhaib1977 Kiss my ass. I don't read books by Muslim bigots written to promote their fascist murdering genocide of humanity.,1
@DianH4 By showing your love of a genocidal animal like Baghdadi you have given the reason why Islam must be exterminated.,1
"@discerningmumin Islam is a pile of manure that destroys human freedom, human life, human expression and creates endless divisiveness.",1
"@AnAnnoyingTweep The Islam is the hate, microbrain. http://t.co/pWXCGc4ChT",1
@anjemchoudary Nothing desperate about it. Humanity realizes now that Islam declared war on it 1400 years ago and Islam will be destroyed.,1
@Vandaliser @sajid_fairooz @IsraeliRegime And for the last 1000 years Muslims have contributed virtually nothing to science.,1
@cdnKhadija @johnnygjokaj @98Halima @BilalIGhumman @rfrankh53 Tell me something that ISIS does that Mohammed did not do.,1
"@Dabiq_Warrior @Totenleserin In other words, you were too stupid to understand that your 7th century barbarity would bring more enemies.",1
"@TheLadyInBlackk @ToAllahWeReturn People fill ""the void and emptiness"" with all kinds of imaginary nonsense, including Allah.",1
@KhaledHamaki I don't care.  It's none of Mohammed's business what religion someone wants to be.,1
"@discerningmumin The Muslims conquered 2/3 of the Christian world before it attacked back. So again, what are you crying about.",1
RT @DonAgainstislam: Good Morning Pissed Off American Patriots! Cops In Danger? @jasphil @LegendsofNWI @donttreadonme65 http://t.co/8sEg6jv…,1
@recoveringlibrl Free them to do what? Cut off the heads of gays? Honor killings? Child marriage? Exterminate Jews? Throw ppl off buildings?,1
@Isham_AlAssad @UN Nobody said that goat fucker. You made it up.,1
@hananehs @haaretzcom As they see more and more of the vileness of Islam in action they will change their minds. http://t.co/nPOd1nWqZe,1
"@buellerishere @KellyTurner99 ""That which your right hand posses"" means slave.  The Quran gives clear permission to rape slaves.",1
"@nine11inreverse Another race baiting idiot. If it were about ""brown men"" I would hate Hinduism and Buddhism and Tao. But I only hate Islam.",1
@MJayRosenberg Maybe they are not that anxious to have a bigot like Blumenthal encourage even more Muslims to murder more Jews in France.,1
RT @The_Rebel_Heart: Islamic States reveals It's Air Force ! Lol Daesh bags Isis Isil  http://t.co/JAgBL5XzeH,1
RT @PeterTownsend7: #ISIS #Islam PC Puzzle: Converting to a religion of peace leading to violence? http://t.co/TBJUsaeMUH http://t.co/G4xOh…,1
@Vandaliser @sajid_fairooz @IsraeliRegime Go read about the history of Algebra. The few small contributions from Mus came from conquered ppl,1
"@UmarFarooq_ @FaheemHus @jackmjenkins The peaceful Q verses are pre Medina, Mecca verses when Mohammed had little power and was endangered.",1
"@watan71969 @s_rsantorini630 @pari_passu Islam was made for stupid, violent, lying, criminal, useless thugs and you fill the bill exactly.",1
"@Qoloob4 @Vandaliser @sajid_fairooz @IsraeliRegime And west killed the guy who killed the 6 million Jews. In Muslim world, Hitler was hero.",1
@Salon @TheMuslimGuy Do the trolls at Salon know that the prophet Mohammed was a caravan robber?  They don't. #Islam,1
"@RiosJose559 No, Islam declared war on all humanity 1400 years ago.",1
@dankmtl Load of BS. Their numbers fell steadily since then. And you're still too stupid to see that doesn't change ratios.,1
Drasko they didn't cook half a bird you idiot #mkr,1
@LifeInKhilafah You will see that loss of men and weapons accelerate land loss in the next few months. The Kurds are on the Mosul doorstep.,1
"As long as the Middle East is in the grip of #Islam, there will never be such a thing as an Arab Spring. #Syria #Libya #Yemen #Iraq #Egypt",1
@AAlwuhaib1977 71 Christian churches looted and burned by Muslim mobs. http://t.co/xeGlOFsNWJ,1
@Kaya786 Islamophobia is like Naziphobia. There is no such thing.,1
"RT @lajouetreine: RT@UnPoliticalPrty: The true history of #Islam and Slavery 

MUST SEE http://t.co/UFJt3iAzzw

#PJNET",1
"@LifeInKhilafah Islam, on the other hand fights to take away people's freedom and force them to obey an imaginary terrorist god.",1
@essel1 I haven't seen Jews go on killing rampage against holocaust deniers. Violence is Islam's answer to everything http://t.co/VmKNWn1aW4,1
@ldstarr18 @AC360 When does freedom of speech not insult someone.  Why should a hate filled religion be excluded? http://t.co/srvMUIMFBC,1
"@PhilipMills8 @PsychBarakat @jncatron Outside the Israel conflict, Hamas still beheads gays, does honor killings, throws opponents off roofs",1
@PoliticalAnt As would I.  But of course many Muslims live under theocracy. And where they are minorities they try to creep up to it.,1
@deafgirl1 Islam cannot forbid anything.  It is a sick cult with no power under the law.,1
@AbiAlbaraaShami @mir576607189 Too bad the Caliphate is too stupid to create it's own twitter. Madrassas only produce morons.,1
@harmlesstree2 @MaxBlumenthal Not only them. Mohammed ejected the other 2 Jewish tribes from Medina and later slaughtered them at Khybar.,1
"@KenIsaacs1 @RaymondArroyo @DavidLimbaugh @AP Yes, if we just sit on our butts and let them murder and enslave Ezidis and Christians, ...",1
"@TeleGardening @kzaal Yes, let's try to fool people into believing a lie - that #Islam is a religion of peace.",1
@halalcunty @biebervalue @liamxkiwi @greenlinerzjm @halalflaws Half of Saudi women are beaten at home because the Quran permits it.,1
@HuffPostRelig What an incredible piece of garbage.  The Muslims crusaded against the Christians 400 years before Christian crusades.,1
@MaxBlumenthal Islamophobia - fear of this. http://t.co/Ky1NQPNlYb,1
@suzanneblueblue @AmyMek @SonnieJohnson Sharia law is far more evil than outlawing a few vices. Here. #Islam http://t.co/vJtyjZleeG,1
"@zakirnaikirf Fuck Allah, the phony god of Islam and terrorism.  Outlaw #Islam now.",1
"@KellyTurner99 @buellerishere Now if anyone in the west said that you would go balistic, but for Islam you are a pandering ass kisser.",1
"@DianH4 @rogue_allah Futhermore, Islam is based on theft. Mohammed raised his armies by giving them 4/5 of everything they stole.",1
@okieatheist @EWErickson You babble like a moron while Muslims are throwing gays off buildings.,1
"@NNdabbour64 You have to be an idiot to think that you can follow an ideology of murder, imperialism, hatred and have people like you for it",1
@MaxBlumenthal Islamophobia - Fear of this. http://t.co/IFRn2T77KF,1
@ameedjadallah I read the entire Quran.  Islam is what is wrong.,1
"@JosephIsVegan @SumbelinaZ @IronmanL1 @Hatewatch There have been 22,000 Islamic terrorist attacks since 9/11.",1
@adoomieforlyf @Shaffrazz I choose to define it by the Quran and it's followers.  And most are extremists. http://t.co/6iB4yH5y78,1
@harmlesstree2 Only an idiot that doesn't history would say that.You have never studied the barbarity of the Muslims during that entire time,1
@Qoloob4 @Vandaliser @sajid_fairooz @IsraeliRegime Most of Mohammed's 17 military expeditions were offensive.,1
@MisfitInChains @oldgfatherclock @venereveritas13 SANTA JUST *IS* WHITE,1
RT @IronmanL1: The Jihad of Words:how words in Islam are twisted to deceive the Kafir  http://t.co/aFcgWBrqAM,1
@PeoplesReport @AlterNet Scum bag ISIS supporters will say anything to justify their barbaric behavior.,1
"RT @riwired: .@HillaryGuess Most stupid comment. Hitler wasn't religious, that's a Muslim lie. Truth is Hitler admired Muslims @VileIslam @…",1
"@discerningmumin So if you are against slavery, you cannot be a Muslim. So why are you crying about slavery when the Quran approves it?",1
@IAmThe1Teacher Tell it to the Islamofascists.,1
@loveconcursall @ottomanland The English &amp; Israel were really thinking ahead when they sent Baghdadi to all those Islamic religious schools.,1
"As expected, when the terrorist group Hamas won the election in Gaza it was the usual one man, one vote, one time, Islamist election. #Islam",1
@EuklidProof Daesh followers of the pedophile prophet Mohammed and the terrorist Allah are dying in their rage and in their thousands.,1
